age,annual_income,employment_length,credit_score,loan_amount,debt_to_income,utilization_rate,missed_payments_6m,loan_tenure_months,secured_loan,loan_purpose,region,unemployment_rate,inflation_rate,interest_rate,default_12m
53,120000.0,5.4,700.0,134904.0,1.185,0.977,2,48,unsecured,vehicle,east,6.75,7.56,17.9,0
29,120000.0,0.7,677.0,141317.0,1.502,0.71,1,60,secured,personal,central,6.24,4.92,16.2,0
36,120000.0,9.4,727.0,272204.0,1.8,0.726,2,36,secured,personal,west,6.99,6.69,16.38,1
21,120000.0,3.3,642.0,66615.0,0.89,0.805,1,48,secured,vehicle,south,8.15,5.99,14.94,0
48,120000.0,9.8,683.0,79347.0,0.881,0.686,2,36,secured,education,south,9.47,4.64,13.45,0
41,120000.0,2.6,611.0,80359.0,0.66,0.652,1,36,secured,vehicle,north,8.33,6.22,13.43,0
60,120000.0,5.4,707.0,147776.0,1.256,0.835,3,36,unsecured,home_improvement,east,7.74,4.54,18.29,0
36,120000.0,7.0,692.0,199772.0,1.796,0.838,5,48,secured,home_improvement,east,7.86,7.33,19.49,1
30,120000.0,5.0,596.0,81246.0,0.961,0.575,0,48,unsecured,education,central,6.6,4.74,14.83,0
28,167841.0,2.2,718.0,293859.0,1.8,0.469,2,36,unsecured,home_improvement,south,6.71,4.64,18.25,0
30,120000.0,1.1,683.0,421141.0,1.8,0.61,5,12,secured,vehicle,west,7.65,6.6,18.98,0
41,120000.0,0.6,707.0,212983.0,1.8,0.688,6,36,secured,business,south,4.81,5.34,18.48,1
24,120000.0,3.4,710.0,337666.0,1.8,0.749,0,36,secured,business,west,7.28,7.0,15.8,0
39,120000.0,8.1,632.0,89782.0,1.027,0.816,0,48,unsecured,vehicle,central,6.63,4.52,16.13,0
59,120000.0,7.5,743.0,91182.0,1.101,1.0,0,24,unsecured,personal,south,6.52,7.49,14.89,0
55,120000.0,6.2,725.0,227409.0,1.8,0.996,1,72,unsecured,home_improvement,east,5.5,4.24,18.06,1
49,120000.0,10.7,632.0,158742.0,1.452,0.822,1,60,unsecured,personal,east,7.03,5.93,16.46,0
61,120000.0,8.1,600.0,91072.0,0.833,0.626,2,48,unsecured,personal,central,5.94,4.7,14.74,0
56,120000.0,14.1,637.0,410972.0,1.8,0.872,3,36,unsecured,vehicle,north,7.04,5.35,21.8,0
50,120000.0,6.9,576.0,197642.0,1.691,0.476,2,48,unsecured,business,north,6.89,6.68,18.42,1
59,120000.0,8.3,702.0,256893.0,1.8,0.99,3,36,secured,personal,west,6.02,4.61,17.81,0
26,120000.0,1.4,775.0,105002.0,1.046,0.87,1,48,secured,vehicle,west,8.1,7.16,14.13,0
57,120000.0,7.8,793.0,485018.0,1.8,0.549,1,36,secured,home_improvement,north,6.53,6.15,14.63,1
34,120000.0,6.6,604.0,147067.0,1.508,0.869,1,36,unsecured,vehicle,central,7.42,3.53,18.07,1
53,120000.0,10.7,745.0,315649.0,1.8,0.57,2,48,secured,personal,south,5.56,5.05,17.05,0
62,120000.0,13.5,692.0,111431.0,0.997,0.524,0,36,secured,vehicle,west,6.49,5.52,12.74,0
43,133302.0,6.1,518.0,181611.0,1.605,0.891,1,60,unsecured,personal,east,5.65,5.59,18.73,0
24,120000.0,0.0,661.0,233887.0,1.8,0.761,0,48,secured,vehicle,north,6.83,4.41,16.15,1
37,120000.0,4.0,653.0,595415.0,1.8,0.742,1,48,unsecured,personal,central,7.19,4.79,19.41,0
39,120000.0,3.2,777.0,122293.0,1.075,0.69,2,36,unsecured,education,north,7.17,4.16,14.96,0
63,120000.0,14.9,621.0,185659.0,1.675,1.0,2,48,unsecured,personal,south,8.79,6.94,19.69,1
63,120000.0,13.5,728.0,239116.0,1.8,0.709,4,48,unsecured,personal,central,7.88,3.65,19.54,1
46,120000.0,6.0,678.0,64884.0,0.889,0.575,1,60,unsecured,home_improvement,east,5.04,3.67,15.51,0
63,120000.0,7.7,578.0,39604.0,0.218,0.883,1,36,unsecured,vehicle,central,7.77,4.55,13.19,0
40,120000.0,9.4,645.0,85196.0,1.17,0.709,3,36,unsecured,home_improvement,central,5.95,4.81,16.35,0
39,120000.0,4.9,801.0,305183.0,1.8,0.724,0,12,unsecured,personal,central,7.73,4.75,17.27,1
58,120000.0,8.9,673.0,496662.0,1.8,0.458,1,48,secured,personal,south,4.78,5.16,15.34,1
51,120000.0,12.1,754.0,89327.0,0.974,0.972,1,48,secured,vehicle,east,6.58,6.54,12.53,0
44,120000.0,4.2,750.0,73801.0,0.834,0.954,1,48,unsecured,vehicle,central,7.21,4.54,15.23,0
41,120000.0,4.0,652.0,441346.0,1.8,0.796,1,48,unsecured,vehicle,south,5.67,4.8,18.56,0
52,120000.0,7.1,590.0,112699.0,1.192,0.702,2,36,secured,home_improvement,west,8.38,6.09,15.99,0
54,120000.0,4.3,600.0,127815.0,1.49,1.0,3,72,unsecured,vehicle,south,9.19,6.99,18.28,0
43,120000.0,6.4,795.0,420179.0,1.8,0.565,2,12,unsecured,education,east,6.71,6.2,17.91,0
22,120000.0,0.0,697.0,377587.0,1.8,0.638,1,24,secured,home_improvement,west,7.74,3.21,15.75,0
25,120000.0,0.0,556.0,298684.0,1.8,0.819,1,60,unsecured,home_improvement,central,7.87,5.47,20.61,0
27,120000.0,0.0,749.0,53506.0,0.556,0.683,1,36,secured,vehicle,central,6.06,6.7,11.29,0
41,120000.0,3.2,552.0,71826.0,0.934,1.0,3,24,secured,education,south,6.03,3.35,17.07,1
48,120000.0,4.2,624.0,337166.0,1.8,0.493,1,36,unsecured,personal,west,7.22,5.41,18.78,0
57,120000.0,9.7,692.0,200111.0,1.8,0.619,0,12,unsecured,personal,east,8.56,5.08,17.42,1
31,120000.0,2.0,875.0,98172.0,0.618,0.758,1,48,unsecured,personal,central,8.01,7.5,11.62,0
56,120000.0,8.9,747.0,130097.0,0.994,0.762,3,36,secured,business,south,5.0,5.75,13.74,0
50,120000.0,14.3,650.0,335085.0,1.8,0.636,3,24,unsecured,medical,central,8.24,5.99,20.43,1
23,120000.0,0.0,688.0,439304.0,1.8,0.681,0,60,secured,education,west,8.2,6.56,14.88,0
36,120000.0,5.6,755.0,162124.0,1.533,0.785,4,48,secured,personal,north,3.5,2.62,15.91,0
34,120000.0,5.4,793.0,104141.0,1.198,0.528,1,48,unsecured,personal,north,7.7,5.96,14.37,1
60,120000.0,9.6,667.0,136071.0,1.458,0.81,2,60,unsecured,home_improvement,east,6.85,4.64,16.47,1
62,120000.0,11.1,670.0,389645.0,1.8,0.859,2,36,secured,personal,north,8.37,4.27,17.51,1
57,120000.0,9.1,624.0,384730.0,1.8,0.989,2,36,unsecured,business,central,8.0,4.99,20.12,1
44,120000.0,6.4,736.0,184659.0,1.571,0.818,3,48,unsecured,personal,east,7.48,5.17,18.93,0
43,120000.0,3.7,763.0,115362.0,1.149,0.718,2,24,unsecured,business,central,7.02,5.73,16.64,0
35,120000.0,2.0,541.0,328995.0,1.8,1.0,0,72,secured,business,east,7.25,6.26,17.16,0
55,120000.0,8.6,656.0,467387.0,1.8,0.583,3,36,unsecured,medical,south,4.97,6.93,19.56,1
24,120000.0,0.0,595.0,63273.0,0.787,0.427,0,24,unsecured,business,south,4.87,4.61,14.85,1
33,120000.0,7.5,697.0,139933.0,1.136,1.0,2,36,unsecured,vehicle,west,7.54,5.38,17.15,0
27,120000.0,8.0,593.0,345025.0,1.8,0.799,4,12,unsecured,home_improvement,west,6.95,2.71,21.47,1
43,120000.0,6.0,587.0,170738.0,1.498,0.4,1,48,secured,education,south,7.59,4.51,15.58,0
34,120000.0,5.2,770.0,118470.0,1.332,0.592,5,60,unsecured,vehicle,west,6.27,5.82,17.37,0
29,120000.0,5.2,674.0,183574.0,1.8,0.918,1,36,unsecured,personal,central,5.94,6.17,18.39,0
37,120000.0,0.0,682.0,207100.0,1.714,0.97,2,36,secured,home_improvement,south,6.22,8.12,17.86,0
59,120000.0,12.3,718.0,78242.0,0.65,0.646,3,48,secured,home_improvement,north,5.85,5.18,13.88,0
46,120000.0,5.0,759.0,172649.0,1.71,0.965,3,36,unsecured,vehicle,central,8.07,4.59,19.29,0
58,120000.0,16.1,655.0,206647.0,1.8,0.488,3,36,secured,education,east,7.65,5.27,16.96,0
62,120000.0,9.7,656.0,118297.0,1.33,0.795,0,36,unsecured,education,south,7.47,5.19,15.84,0
61,120000.0,12.7,657.0,98060.0,1.087,0.477,1,60,secured,personal,west,8.51,4.35,12.96,1
36,120000.0,3.2,767.0,114734.0,1.246,0.711,3,12,unsecured,medical,central,5.88,5.88,15.7,1
60,120000.0,16.3,681.0,86587.0,0.803,0.258,1,48,unsecured,home_improvement,east,5.25,4.04,13.7,0
61,120000.0,8.5,664.0,282915.0,1.8,0.665,1,36,unsecured,vehicle,east,6.53,5.87,17.65,0
64,120000.0,14.2,715.0,85874.0,1.138,0.626,1,36,secured,business,west,7.29,5.55,13.25,0
36,120000.0,5.6,823.0,184034.0,1.731,0.436,3,36,secured,personal,east,5.97,5.71,16.23,0
31,120000.0,3.7,692.0,127615.0,1.238,0.415,1,36,unsecured,home_improvement,east,5.5,6.09,15.23,0
47,120000.0,7.2,666.0,102845.0,0.985,0.724,1,12,unsecured,medical,south,5.81,6.9,15.29,0
62,120000.0,8.2,832.0,396870.0,1.8,0.849,3,36,secured,vehicle,west,7.79,5.46,16.6,1
61,120000.0,2.2,786.0,149491.0,1.294,0.816,2,60,unsecured,personal,central,7.51,5.45,16.49,0
46,150782.0,9.5,803.0,105334.0,0.772,0.722,1,60,secured,home_improvement,central,8.49,5.74,11.43,0
27,120000.0,0.0,649.0,98980.0,0.808,0.702,3,36,secured,personal,east,8.53,5.06,12.97,0
40,121151.0,8.3,642.0,202884.0,1.669,0.713,1,12,secured,education,north,7.16,6.56,16.63,0
53,120000.0,9.1,549.0,278530.0,1.8,0.997,1,36,secured,personal,south,4.53,4.07,18.3,1
46,120000.0,9.9,758.0,371755.0,1.8,0.661,1,36,unsecured,home_improvement,west,7.12,5.84,18.73,0
36,120000.0,6.2,692.0,145951.0,1.477,0.506,0,24,unsecured,medical,west,6.9,5.12,15.14,1
36,120000.0,0.0,551.0,140361.0,1.312,0.544,3,36,unsecured,personal,east,7.13,5.99,18.98,0
23,149273.0,2.3,803.0,177215.0,1.33,0.615,1,72,unsecured,personal,central,6.03,4.6,14.99,0
33,120000.0,2.0,661.0,181431.0,1.784,0.772,0,72,unsecured,vehicle,west,5.38,7.59,19.77,0
51,120000.0,11.0,670.0,98535.0,1.204,0.737,1,24,unsecured,home_improvement,south,7.11,6.05,16.68,0
31,120000.0,4.3,573.0,421076.0,1.8,1.0,3,36,secured,education,west,4.98,5.11,20.76,1
65,120000.0,12.8,723.0,165123.0,1.573,0.709,2,60,unsecured,vehicle,central,7.98,5.63,15.79,1
24,120000.0,0.0,724.0,230402.0,1.8,0.99,3,60,unsecured,vehicle,south,5.11,5.54,19.57,0
47,120000.0,3.8,682.0,214464.0,1.8,0.738,3,60,unsecured,medical,central,4.42,5.91,19.04,1
43,120000.0,4.2,655.0,211622.0,1.8,0.461,4,48,unsecured,business,south,7.3,5.44,20.28,1
58,120000.0,3.9,883.0,84739.0,0.867,0.618,2,36,unsecured,education,south,6.38,6.57,13.42,0
60,120000.0,8.0,596.0,162079.0,1.512,0.7,2,24,unsecured,medical,north,4.5,2.65,19.1,1
45,218992.0,1.6,721.0,716751.0,1.8,0.932,4,60,unsecured,education,east,5.94,4.76,20.12,1
49,120000.0,2.7,739.0,456644.0,1.8,1.0,3,60,secured,personal,north,7.61,5.47,18.61,1
52,120000.0,8.1,610.0,180242.0,1.402,0.878,0,36,secured,business,south,7.08,4.0,15.83,1
44,120000.0,7.4,604.0,128225.0,1.168,0.419,2,24,unsecured,home_improvement,south,6.33,5.85,16.25,1
29,120000.0,1.9,771.0,38501.0,0.676,0.582,1,36,unsecured,personal,north,6.77,6.32,13.0,0
40,120000.0,3.3,731.0,117799.0,1.331,0.927,1,72,unsecured,vehicle,north,6.54,7.32,17.44,0
31,120000.0,0.0,722.0,154667.0,1.582,0.777,0,36,unsecured,vehicle,south,5.42,6.36,17.1,0
41,120000.0,4.0,700.0,132421.0,1.224,0.765,4,60,unsecured,education,west,4.91,5.91,18.04,1
48,120000.0,4.3,634.0,138553.0,1.24,0.981,3,48,secured,business,south,6.57,6.05,17.22,0
30,142004.0,2.1,687.0,243916.0,1.8,0.903,1,36,unsecured,education,south,7.57,4.99,18.92,0
32,120000.0,0.0,680.0,84946.0,0.758,0.679,2,48,unsecured,vehicle,north,6.4,4.86,14.61,0
58,120000.0,11.4,750.0,194313.0,1.8,0.774,1,72,unsecured,personal,west,7.18,5.47,17.92,0
37,120000.0,2.3,718.0,151499.0,1.645,0.793,4,48,secured,education,south,8.11,6.03,16.09,0
29,120000.0,3.1,616.0,91721.0,0.959,0.66,0,72,unsecured,home_improvement,central,5.19,4.54,13.48,0
53,120000.0,10.7,745.0,483191.0,1.8,0.871,3,36,unsecured,personal,west,7.66,6.36,19.7,1
53,120000.0,9.0,560.0,264627.0,1.8,0.737,5,24,unsecured,personal,east,4.9,5.78,21.09,0
58,120000.0,11.6,662.0,97620.0,1.002,0.511,1,24,unsecured,vehicle,south,9.4,5.79,14.28,0
55,120000.0,2.3,600.0,227798.0,1.8,0.589,1,24,secured,vehicle,south,6.17,4.67,17.46,1
65,120000.0,9.5,622.0,65963.0,0.911,0.64,0,60,unsecured,vehicle,north,8.11,5.65,14.79,1
46,120000.0,9.6,831.0,105740.0,0.756,0.375,1,36,unsecured,personal,south,6.91,6.8,12.34,0
33,120000.0,4.5,576.0,385741.0,1.8,0.618,2,24,secured,home_improvement,north,5.62,6.42,17.45,0
59,120000.0,15.0,625.0,204533.0,1.792,0.866,3,60,unsecured,vehicle,south,4.32,5.79,20.65,0
32,120000.0,7.9,724.0,194129.0,1.773,1.0,3,60,secured,business,north,7.13,4.73,17.64,0
34,147557.0,4.1,676.0,309134.0,1.8,0.539,2,12,unsecured,business,south,6.91,5.05,19.45,0
58,196974.0,8.5,767.0,242154.0,1.328,0.667,2,48,unsecured,personal,east,7.11,5.41,15.84,0
60,120000.0,6.9,793.0,136908.0,1.348,0.322,0,36,unsecured,home_improvement,east,6.05,5.1,14.45,0
36,120000.0,2.3,735.0,299139.0,1.8,0.556,3,36,secured,vehicle,north,6.83,6.32,16.45,1
53,120000.0,6.8,651.0,54295.0,0.657,0.304,1,36,unsecured,home_improvement,north,7.4,3.66,14.79,0
62,120000.0,8.5,676.0,105466.0,1.072,0.789,2,48,unsecured,home_improvement,north,7.9,4.64,16.28,0
56,161443.0,6.0,763.0,152815.0,1.112,0.432,2,60,unsecured,personal,north,6.78,5.59,15.07,0
21,120000.0,1.2,734.0,232356.0,1.8,0.591,5,48,unsecured,medical,north,4.56,4.4,20.39,0
50,120000.0,12.3,688.0,131762.0,1.288,0.686,4,60,secured,home_improvement,north,6.62,4.37,16.16,1
28,120000.0,4.5,713.0,51040.0,0.492,0.206,0,24,unsecured,vehicle,north,6.04,6.14,13.05,0
59,120000.0,8.5,713.0,46588.0,0.721,0.749,1,36,unsecured,personal,south,7.07,4.93,14.71,0
24,120000.0,3.8,679.0,155708.0,1.467,0.933,0,60,unsecured,education,south,6.98,4.28,16.12,0
65,120000.0,12.0,641.0,119306.0,1.126,0.66,1,36,unsecured,vehicle,north,7.57,4.83,16.39,0
28,120000.0,1.6,742.0,90086.0,0.978,0.96,2,24,unsecured,home_improvement,south,5.95,4.74,16.22,0
39,120000.0,4.2,708.0,80803.0,0.84,0.2,2,60,secured,vehicle,south,5.94,7.05,12.78,0
31,120000.0,1.9,530.0,177541.0,1.8,0.947,3,12,unsecured,vehicle,east,7.99,4.21,20.78,0
57,120000.0,11.0,624.0,379447.0,1.8,0.71,6,48,secured,home_improvement,east,5.51,6.0,19.93,1
38,120000.0,4.7,650.0,177550.0,1.671,0.843,3,36,secured,education,west,6.63,6.56,18.67,1
54,189362.0,6.1,733.0,382752.0,1.8,0.594,1,36,unsecured,personal,north,6.8,5.24,17.22,1
24,120000.0,0.0,776.0,127632.0,1.272,0.41,0,72,unsecured,home_improvement,east,4.3,4.1,13.56,1
41,121631.0,5.9,900.0,217127.0,1.8,1.0,4,48,secured,vehicle,east,6.84,6.69,16.24,0
61,120000.0,11.3,502.0,391925.0,1.8,1.0,2,60,unsecured,home_improvement,central,6.8,5.44,20.87,1
62,120000.0,9.3,709.0,146882.0,1.176,0.762,0,36,unsecured,medical,west,6.88,5.57,13.94,0
30,120000.0,0.0,691.0,165526.0,1.137,0.683,0,60,secured,personal,central,5.67,4.38,12.89,0
38,120000.0,8.0,673.0,127591.0,1.327,1.0,1,36,unsecured,home_improvement,south,5.37,5.4,17.55,1
39,120000.0,7.6,727.0,239218.0,1.8,1.0,2,36,unsecured,education,west,5.19,4.49,19.87,0
46,120000.0,0.3,697.0,292575.0,1.8,0.628,1,36,secured,business,north,8.15,3.18,16.15,0
45,120000.0,10.0,659.0,204502.0,1.8,0.872,3,36,unsecured,medical,south,7.04,4.01,20.13,1
25,120000.0,0.4,688.0,140205.0,1.345,0.902,3,36,secured,home_improvement,north,5.96,3.59,16.45,1
55,120000.0,9.1,728.0,61401.0,0.646,0.415,2,12,unsecured,personal,west,5.36,5.58,13.24,0
31,120000.0,5.9,721.0,157711.0,1.59,0.932,1,48,secured,personal,west,5.22,4.74,15.26,0
35,120000.0,8.5,700.0,143664.0,1.292,0.726,2,24,unsecured,personal,north,6.81,6.83,15.92,0
58,120000.0,12.3,642.0,189738.0,1.733,0.967,2,36,secured,education,west,6.68,5.97,18.86,0
52,120000.0,8.5,898.0,175591.0,1.674,0.808,1,48,unsecured,medical,east,4.8,5.68,15.86,0
38,120000.0,0.1,713.0,452284.0,1.8,0.616,1,72,secured,personal,central,5.38,7.12,16.7,1
62,177352.0,4.2,795.0,103501.0,0.724,0.522,0,60,unsecured,education,north,5.8,3.94,12.2,0
38,120000.0,6.9,648.0,58459.0,0.608,0.466,0,36,secured,business,east,7.78,7.55,12.39,0
46,120000.0,10.3,700.0,77447.0,0.691,0.91,1,72,unsecured,home_improvement,west,5.71,4.47,13.49,0
32,120000.0,0.3,700.0,107812.0,0.984,0.337,3,12,unsecured,home_improvement,west,6.65,6.66,15.18,0
29,120000.0,1.2,543.0,328833.0,1.8,0.541,3,12,unsecured,personal,west,7.92,3.96,20.16,0
43,120000.0,3.8,632.0,70038.0,0.732,0.542,0,24,unsecured,vehicle,west,7.88,5.63,13.33,0
46,120000.0,4.5,631.0,76384.0,0.839,0.318,2,36,unsecured,personal,east,7.51,6.79,13.3,0
57,120000.0,12.2,641.0,212998.0,1.776,1.0,3,60,unsecured,business,north,8.49,5.98,20.43,1
38,120000.0,4.9,606.0,282674.0,1.8,0.703,1,60,secured,personal,north,7.03,5.49,17.85,0
61,120000.0,9.3,689.0,59456.0,0.572,0.556,0,48,unsecured,business,north,5.82,7.35,13.75,0
48,120000.0,14.7,791.0,51440.0,0.468,0.296,1,36,unsecured,business,north,8.72,4.2,11.01,0
24,120000.0,0.0,696.0,97612.0,0.986,0.669,1,12,unsecured,business,west,7.36,5.47,14.22,1
54,120000.0,9.9,597.0,249518.0,1.8,0.93,1,36,secured,home_improvement,west,5.83,4.19,17.34,0
46,120000.0,3.1,609.0,178635.0,1.712,0.819,1,36,unsecured,home_improvement,north,7.4,5.28,18.46,1
38,120000.0,3.8,658.0,99959.0,0.832,0.45,2,24,secured,personal,central,4.47,4.46,13.39,0
42,120000.0,5.7,580.0,263190.0,1.8,0.432,2,48,secured,business,north,6.94,5.26,17.01,1
34,122213.0,5.8,711.0,176451.0,1.737,0.808,4,60,unsecured,education,south,4.15,4.62,19.69,1
48,354485.0,6.0,900.0,151761.0,0.594,0.62,1,24,secured,home_improvement,central,5.8,4.69,9.01,0
46,120000.0,5.1,643.0,56992.0,0.456,0.326,1,48,unsecured,home_improvement,central,6.04,5.16,12.66,0
41,120000.0,4.2,692.0,98633.0,0.904,0.313,0,36,secured,home_improvement,east,5.39,5.97,13.23,0
33,120000.0,0.0,654.0,580708.0,1.8,0.561,0,36,secured,home_improvement,south,6.74,4.9,16.32,0
38,120000.0,6.1,639.0,130798.0,1.125,0.639,0,12,secured,personal,south,5.8,4.94,13.21,0
43,120000.0,6.3,700.0,87385.0,0.782,0.648,1,48,unsecured,personal,south,6.77,4.7,16.12,0
42,120000.0,6.6,636.0,126948.0,1.364,0.929,3,48,unsecured,vehicle,west,8.16,5.15,19.48,0
34,120000.0,3.0,625.0,175853.0,1.664,0.93,0,36,unsecured,home_improvement,south,5.57,3.05,18.81,1
47,120000.0,5.9,565.0,288998.0,1.8,1.0,6,36,unsecured,education,central,7.59,4.83,22.73,1
31,120000.0,6.0,691.0,243703.0,1.8,0.856,4,60,secured,medical,central,9.42,5.87,19.19,1
43,120000.0,8.6,766.0,104842.0,1.034,0.659,0,36,secured,home_improvement,east,6.84,3.78,12.83,0
26,120000.0,5.5,739.0,371954.0,1.8,0.529,4,72,unsecured,personal,central,4.83,5.66,18.36,0
42,120000.0,6.4,798.0,276384.0,1.8,0.563,0,60,secured,business,central,7.2,6.81,15.47,0
56,130477.0,12.8,645.0,121864.0,1.211,0.958,2,72,unsecured,education,central,6.47,5.54,18.18,0
57,120000.0,7.8,750.0,149742.0,1.488,0.959,4,12,unsecured,home_improvement,west,8.42,5.26,18.65,0
52,218314.0,7.1,692.0,240490.0,1.457,0.709,4,60,secured,vehicle,west,5.37,6.46,16.6,1
54,120000.0,11.8,739.0,327275.0,1.8,0.793,5,48,secured,vehicle,south,6.51,5.55,19.52,0
23,120000.0,3.0,809.0,60649.0,0.524,0.499,3,12,unsecured,personal,north,6.43,6.58,12.58,0
36,120000.0,2.9,723.0,170381.0,1.73,0.911,5,48,unsecured,business,south,6.56,4.89,20.34,1
50,120000.0,4.1,811.0,159495.0,1.48,0.812,4,60,unsecured,personal,north,6.01,7.02,16.95,0
57,120000.0,8.4,641.0,112318.0,1.024,0.555,2,36,secured,personal,west,6.75,5.37,13.66,0
47,120000.0,4.4,676.0,111941.0,1.198,0.723,0,60,unsecured,business,south,7.68,6.1,16.88,0
59,120000.0,14.7,617.0,322980.0,1.8,0.868,2,60,secured,personal,central,6.74,5.55,19.32,0
33,120000.0,5.3,689.0,230393.0,1.8,0.727,0,36,unsecured,personal,south,7.53,6.51,18.59,0
27,120000.0,0.0,706.0,640057.0,1.8,0.816,2,48,secured,personal,north,8.0,7.16,17.52,0
24,120000.0,0.0,688.0,112379.0,1.341,0.636,3,48,unsecured,education,east,6.33,5.15,16.51,0
47,120000.0,4.2,651.0,177929.0,1.702,0.6,1,12,unsecured,business,east,4.68,4.57,18.33,0
50,120000.0,5.6,649.0,199049.0,1.8,0.918,5,60,unsecured,medical,west,6.26,3.5,21.67,1
33,120000.0,2.5,712.0,291401.0,1.8,0.898,2,24,unsecured,medical,south,5.29,5.46,19.0,1
56,120000.0,12.1,674.0,393552.0,1.8,0.678,1,48,secured,business,south,8.02,5.42,17.24,0
54,120000.0,5.4,600.0,172966.0,1.559,0.728,0,36,unsecured,vehicle,central,6.77,6.87,19.09,0
37,120000.0,10.9,544.0,79889.0,0.677,0.388,1,72,unsecured,home_improvement,north,7.48,5.83,14.38,0
31,120000.0,0.0,641.0,102532.0,1.048,0.595,1,72,secured,vehicle,west,7.47,3.44,14.26,0
54,120000.0,4.0,582.0,178577.0,1.789,1.0,0,24,secured,personal,central,8.12,4.85,17.09,0
51,120000.0,12.6,623.0,337660.0,1.8,0.958,2,48,secured,vehicle,central,7.9,5.06,18.84,1
28,130184.0,5.7,663.0,63566.0,0.588,0.666,2,12,unsecured,vehicle,west,5.45,5.34,14.24,0
32,120000.0,2.2,675.0,76077.0,0.802,0.955,1,72,unsecured,personal,west,5.75,5.97,15.27,0
42,120000.0,6.4,636.0,266239.0,1.8,0.636,2,72,secured,education,north,6.7,4.89,17.05,0
44,120000.0,7.0,850.0,70203.0,0.882,0.564,2,36,secured,business,central,8.62,6.24,11.34,0
28,120000.0,2.2,591.0,78334.0,0.904,0.73,1,36,unsecured,personal,south,5.06,6.84,14.13,0
63,120000.0,6.6,777.0,340697.0,1.8,0.676,1,48,unsecured,personal,central,6.76,4.5,17.34,0
38,120000.0,0.0,674.0,140947.0,1.464,0.388,2,60,unsecured,business,east,7.58,7.91,16.76,0
38,120000.0,1.7,637.0,134111.0,1.134,0.408,6,60,unsecured,personal,west,6.34,6.21,18.47,1
23,120000.0,5.9,730.0,396088.0,1.8,0.909,5,36,unsecured,personal,north,8.82,4.99,20.5,1
60,120000.0,15.3,652.0,81558.0,0.886,0.561,1,36,unsecured,home_improvement,north,5.9,4.66,15.31,0
31,120000.0,1.7,626.0,71568.0,0.77,0.398,0,36,secured,personal,east,6.31,6.25,13.35,0
65,120000.0,8.1,820.0,469296.0,1.8,0.93,4,24,unsecured,personal,south,7.51,6.82,18.49,0
43,120000.0,6.3,521.0,189408.0,1.774,1.0,2,12,unsecured,vehicle,east,6.36,5.59,21.55,1
60,120000.0,11.1,668.0,253168.0,1.8,0.812,2,60,unsecured,vehicle,south,7.39,6.69,18.56,1
29,120000.0,3.8,700.0,132959.0,1.615,0.784,3,36,unsecured,business,east,8.4,7.15,18.43,0
28,120000.0,0.0,792.0,151859.0,1.609,0.709,1,48,unsecured,medical,west,6.32,6.84,16.43,0
57,120000.0,18.5,656.0,103007.0,1.17,0.883,1,60,secured,vehicle,south,3.79,6.83,15.53,0
57,120000.0,12.4,886.0,200141.0,1.784,0.621,3,36,unsecured,personal,west,8.39,5.28,16.26,0
45,120000.0,5.4,743.0,279398.0,1.8,0.946,4,36,unsecured,vehicle,north,8.36,5.02,18.96,0
22,120000.0,0.0,509.0,184866.0,1.695,1.0,2,72,unsecured,business,south,4.55,5.02,20.87,1
63,120000.0,13.5,577.0,324354.0,1.8,0.919,0,60,unsecured,vehicle,east,6.67,4.99,17.12,1
38,120000.0,5.7,704.0,250335.0,1.8,1.0,2,48,secured,personal,north,6.82,4.84,18.4,1
63,120000.0,10.8,600.0,82332.0,0.924,0.375,2,24,unsecured,personal,west,6.27,4.02,16.1,0
60,120000.0,11.1,727.0,148140.0,1.544,1.0,1,24,secured,personal,south,7.21,7.48,15.91,0
59,120000.0,9.2,652.0,121606.0,0.925,0.528,3,72,secured,medical,west,6.83,4.72,14.9,0
51,120000.0,8.7,596.0,265596.0,1.8,0.73,3,36,unsecured,home_improvement,north,6.65,5.16,18.99,0
51,120000.0,9.7,614.0,219703.0,1.8,0.496,4,12,unsecured,vehicle,west,7.1,5.34,20.63,1
44,120000.0,6.8,750.0,176804.0,1.698,0.522,0,60,secured,home_improvement,central,9.01,5.3,15.13,1
22,120000.0,1.1,534.0,314529.0,1.8,0.731,3,12,secured,personal,south,5.76,5.13,18.08,1
38,120000.0,8.4,764.0,48403.0,0.672,0.754,1,36,secured,vehicle,north,5.84,5.8,11.79,0
53,120000.0,3.2,767.0,109970.0,1.025,0.381,1,36,secured,personal,north,7.8,5.78,11.93,1
57,120000.0,6.6,661.0,116205.0,1.12,0.429,4,36,unsecured,medical,east,7.7,5.82,15.6,0
46,120000.0,6.3,581.0,191689.0,1.641,0.599,5,60,unsecured,business,central,5.42,4.89,20.51,1
52,120000.0,5.6,728.0,233124.0,1.8,0.44,1,24,unsecured,education,east,5.9,4.85,17.62,0
21,120000.0,0.0,650.0,162616.0,1.657,0.63,5,24,secured,home_improvement,south,6.21,6.8,16.99,1
42,120000.0,9.1,572.0,69236.0,0.7,0.413,2,36,secured,business,west,6.06,6.0,13.97,0
